,ASIN,name,freq_bought,freq_bought_link
10,B08HRVCN8K,"Jumper Windows 10 Laptop, Traditional Laptop Computers 13.3'' Mini Laptop Intel N3350 4GB RAM 64GB ROM Laptops Supports up to 256GB TF Card Expansion Office 365 Personal for 1 Year",,
11,B07P6NRTNW,"Jumper 13.3'' Windows 10 Laptop with Office 365 Personal for 1 Year, Traditional Laptop Computers Mini Laptop Intel N3350 4GB RAM 64GB ROM Laptops Supports up to 256GB TF Card Expansion","VicTsing MM057 2.4G Wireless Portable Mobile Mouse Optical Mice with USB Receiver, 5 Adjustable DPI…",https://www.amazon.com/VicTsing-Wireless-Portable-Receiver-Adjustable/dp/B013WC0P2A/ref=pd_bxgy_2/137-5319775-7458835?_encoding=UTF8&pd_rd_i=B013WC0P2A&pd_rd_r=ca5a39f2-4ffb-49ec-bcc3-eb0fc9bc1355&pd_rd_w=F9EyW&pd_rd_wg=F4IFT&pf_rd_p=f325d01c-4658-4593-be83-3e12ca663f0e&pf_rd_r=2DS2XT48Z0JQJKYDHY53&psc=1&refRID=2DS2XT48Z0JQJKYDHY53
12,B07XL4JHXR,SAMSUNG XE310XBA-K02US Chromebook 4 Chrome OS 11.6inch HD Intel Celeron Processor N4000 4GB RAM 64GB eMMC Gigabit Wi-Fi,,
13,B08F5J26M3,"2020 MSI GF75 Thin Gaming Laptop: 10th Gen Core i5-10300H, 512GB SSD, 17.3inch Full HD 120Hz Display, NVIDIA GTX 1650, 8GB RAM","VicTsing MM057 2.4G Wireless Portable Mobile Mouse Optical Mice with USB Receiver, 5 Adjustable DPI…",https://www.amazon.com/VicTsing-Wireless-Portable-Receiver-Adjustable/dp/B013WC0P2A/ref=pd_bxgy_2/143-4839188-6904519?_encoding=UTF8&pd_rd_i=B013WC0P2A&pd_rd_r=156187cd-8be9-41ab-bb3b-b8269a24fc05&pd_rd_w=D4Ckn&pd_rd_wg=8e1Jm&pf_rd_p=f325d01c-4658-4593-be83-3e12ca663f0e&pf_rd_r=GTEZXPCA25B2D44PN8QM&psc=1&refRID=GTEZXPCA25B2D44PN8QM
14,B0886JS35F,"HP Stream 11.6-inch HD Laptop, Intel Celeron N4000, 4 GB RAM, 32 GB eMMC, Windows 10 Home in S Mode with Office 365 Personal for 1 Year (11-ak0010nr, Royal Blue)",,
15,B07P6NRTNW,"Jumper 13.3'' Windows 10 Laptop with Office 365 Personal for 1 Year, Traditional Laptop Computers Mini Laptop Intel N3350 4GB RAM 64GB ROM Laptops Supports up to 256GB TF Card Expansion","VicTsing MM057 2.4G Wireless Portable Mobile Mouse Optical Mice with USB Receiver, 5 Adjustable DPI…",https://www.amazon.com/VicTsing-Wireless-Portable-Receiver-Adjustable/dp/B013WC0P2A/ref=pd_bxgy_2/144-5463409-2547067?_encoding=UTF8&pd_rd_i=B013WC0P2A&pd_rd_r=029ade87-dc48-400e-9169-608602e5cc96&pd_rd_w=D9SfD&pd_rd_wg=B1ps2&pf_rd_p=f325d01c-4658-4593-be83-3e12ca663f0e&pf_rd_r=ZCHQM6C2992KQ61BH2F3&psc=1&refRID=ZCHQM6C2992KQ61BH2F3
16,B0821ZJBF8,"Jumper Laptop 13.3 inch 8GB RAM 128GB ROM Quad Core Celeron, Windows 10 Thin and Light Laptop, Full HD 1080P Display, Support 128GB TF Cardand 1TB SSD Expansion","VicTsing MM057 2.4G Wireless Portable Mobile Mouse Optical Mice with USB Receiver, 5 Adjustable DPI…",https://www.amazon.com/VicTsing-Wireless-Portable-Receiver-Adjustable/dp/B013WC0P2A/ref=pd_bxgy_2/146-9920463-9626329?_encoding=UTF8&pd_rd_i=B013WC0P2A&pd_rd_r=cc505e5e-0ae9-4318-9fb8-58f14da6dbd8&pd_rd_w=wlbKL&pd_rd_wg=ayCIK&pf_rd_p=f325d01c-4658-4593-be83-3e12ca663f0e&pf_rd_r=0ZY41M54X98YRZ85XMW3&psc=1&refRID=0ZY41M54X98YRZ85XMW3
17,B08HY7KWJ6,"Dell Inspiron 15.6inch HD Laptop, Intel 4205U Processor, 8GB DDR4 RAM, 1TB HDD, Online Class Ready, Webcam, WiFi, HDMI, Bluetooth, Win10 Home, Black",,
18,B08H6YZY3Y,"HP Chromebook 11-inch Laptop - Up to 15 Hour Battery Life - MediaTek - MT8183 - 4 GB RAM - 32 GB eMMC Storage - 11.6-inch HD Display - with Chrome OS - (11a-na0021nr, 2020 Model, Snow White)",,
19,B087SD98F4,HP Pavilion 15-CS Intel i5-1035G1 12GB 512GB SSD 15.6-Inch Full HD WLED Touch Screen Laptop,"VicTsing MM057 2.4G Wireless Portable Mobile Mouse Optical Mice with USB Receiver, 5 Adjustable DPI…",https://www.amazon.com/VicTsing-Wireless-Portable-Receiver-Adjustable/dp/B013WC0P2A/ref=pd_bxgy_2/143-8499415-7210929?_encoding=UTF8&pd_rd_i=B013WC0P2A&pd_rd_r=f7296e0f-48cf-4308-8d81-2c7e214e3de8&pd_rd_w=QBY0U&pd_rd_wg=jycYZ&pf_rd_p=f325d01c-4658-4593-be83-3e12ca663f0e&pf_rd_r=CKB3FBPEAXPAGQS6W9JA&psc=1&refRID=CKB3FBPEAXPAGQS6W9JA
20,B0899GH6H9,"XIDU Tour Pro 12.5inch Touchscreen Laptop, 2K(2560x1440) IPS Display, Backlit Keyboard, Fingerprint Reader, Intel Celeron 3867U, 8GB RAM, 128GB eMMC, Windows 10 Home (Rose Gold)","XIDU Wireless Mouse, 2.4G Cordless Mice with Nano Receiver, Ergonomic Computer Mice for PC/Tablet…",https://www.amazon.com/XIDU-Wireless-Cordless-Receiver-Ergonomic/dp/B0831DDX5W/ref=pd_bxgy_2/142-2081767-4163024?_encoding=UTF8&pd_rd_i=B0831DDX5W&pd_rd_r=95ed8448-69b2-4124-8592-a522e963b457&pd_rd_w=ZBSSK&pd_rd_wg=zUMdP&pf_rd_p=f325d01c-4658-4593-be83-3e12ca663f0e&pf_rd_r=YKFWTVMPZ3NR8YEV1K19&psc=1&refRID=YKFWTVMPZ3NR8YEV1K19
21,B08Q36Q4SZ,"Used Like EliteBook Folio Folio 9480M 14in Laptop, Core i5-4310U 2.0GHz, 8GB Ram,256GB SSD, Windows 10 Pro 64bit, Webcam",,
22,B08KL8V58S,2021 Newest Acer Aspire 5 15.6inch FHD 1080P Laptop Computer AMD Ryzen 3 3200U Dual Core Processor (Beat i5-7200U) 16GB RAM 256GB SSD Backlit Keyboard WiFi Bluetooth HDMI Windows 10 Pro w/TLG Flash Drive,,
23,B08SBW2T8V,"2021 Newest HP Stream 14inch HD SVA Laptop Computer, Intel Celeron N4000 Processor, 4GB RAM, 128GB Space(64GB eMMC+64GB MSD), Office 365, HDMI, USB-C, Windows 10, Rose Gold, AllyFlex MP, Online Class",,
24,B082358X13,New HP 15.6inch HD Touchscreen Laptop Intel Core i3-1005G1 8GB DDR4 RAM 128GB SSD HDMI Bluetooth 802.11/b/g/n/ac Windows 10 15-dy1731ms Silver,,
25,B08L5JDN92,"Lenovo IdeaPad Gaming 3 15inch Laptop, 15.6inch FHD (1920 x 1080) Display, AMD Ryzen 5 4600H Processor, 8GB DDR4 RAM, 256GB SSD, NVIDIA GeForce GTX 1650 Graphics, Windows 10, 82EY00FDUS, Onyx Black",,
26,B08KH2Q1FG,"ASUS TUF Gaming Laptop, 15.6” 144Hz Full HD IPS-Type Display, Intel Core i7-9750H Processor, GeForce GTX 1650, 8GB DDR4, 512GB PCIe SSD, Gigabit Wi-Fi 5, Windows 10 Home, FX505GT-AB73","VicTsing Mouse Pad with Stitched Edge, Premium-Textured Mouse Mat, Non-Slip Rubber Base Mousepad for…",https://www.amazon.com/VicTsing-Stitched-Premium-Textured-Non-Slip-10-2%C3%978-3%C3%970-08/dp/B075WW7V6W/ref=pd_bxgy_2/146-8659087-0576014?_encoding=UTF8&pd_rd_i=B075WW7V6W&pd_rd_r=3d0abdf0-38ab-40fb-8558-cd60f383136f&pd_rd_w=rP0qo&pd_rd_wg=XMb7e&pf_rd_p=f325d01c-4658-4593-be83-3e12ca663f0e&pf_rd_r=SZW0ZPYTNQK3S48W6JCN&psc=1&refRID=SZW0ZPYTNQK3S48W6JCN
27,B081SM57RY,"2020 HP 15 15.6inch HD Touchscreen Premium Laptop - 10th Gen Intel Core i5-1035G1, 16GB DDR4, 512GB SSD, USB Type-C, HDMI, Windows 10 - Silver W","VicTsing MM057 2.4G Wireless Portable Mobile Mouse Optical Mice with USB Receiver, 5 Adjustable DPI…",https://www.amazon.com/VicTsing-Wireless-Portable-Receiver-Adjustable/dp/B013WC0P2A/ref=pd_bxgy_2/143-6582756-1295356?_encoding=UTF8&pd_rd_i=B013WC0P2A&pd_rd_r=9421db89-6a0d-49e4-876d-3b4b0e81c904&pd_rd_w=VPgEE&pd_rd_wg=1DD03&pf_rd_p=f325d01c-4658-4593-be83-3e12ca663f0e&pf_rd_r=FPC8MCVJ07EFWCPQ8QQJ&psc=1&refRID=FPC8MCVJ07EFWCPQ8QQJ
28,B0894DBTRV,Newest HP Pavilion Intel Pentium Silver N5000 4GB 128GB SSD Windows 10 Laptop Red,"VicTsing MM057 2.4G Wireless Portable Mobile Mouse Optical Mice with USB Receiver, 5 Adjustable DPI…",https://www.amazon.com/VicTsing-Wireless-Portable-Receiver-Adjustable/dp/B013WC0P2A/ref=pd_bxgy_2/136-0214939-1326744?_encoding=UTF8&pd_rd_i=B013WC0P2A&pd_rd_r=5bd095f3-46a9-4838-ac6c-fbfa29f4010f&pd_rd_w=BIaZs&pd_rd_wg=xuVCX&pf_rd_p=f325d01c-4658-4593-be83-3e12ca663f0e&pf_rd_r=M1FHMKTGSR2CMYK6RK3R&psc=1&refRID=M1FHMKTGSR2CMYK6RK3R
29,B07RF1XD36,"Acer Aspire 5 Slim Laptop, 15.6 inches Full HD IPS Display, AMD Ryzen 3 3200U, Vega 3 Graphics, 4GB DDR4, 128GB SSD, Backlit Keyboard, Windows 10 in S Mode, A515-43-R19L, Silver",,
30,B08RNGZS1G,Laptop Computers 14-Inch Windows-10 Notebook - WinBook Intel Celeron Processor 6GB RAM 64GB ROM HD IPS Display Dual Band WiFi Numeric Touchpad Removal Webcam HDMI (Grey),,
31,B08N4VG1W2,"iProda 14inch Laptop, Intel i3 Notebook (up to 2.4GHz), 8GB Memory, 256GB SSD, Full HD IPS 19201080 Display, Windows 10 Pro, Perfect PC for Student and Home use (Intel i3)",,
32,B08KGZ79N6,"HP 15 Laptop, 11. Generation Intel Core i5-1135G7 Prozessor, 8 GB RAM, 256 GB SSD Speicher, 15,6 Zoll Full HD IPS Display, Windows 10 Home, HP Fast Charge, leichtes Design (15-dy2021nr, 2020)",,
33,B08NXSJVCR,"Lenovo IdeaPad 3 Intel i5-1035G1 Quad Core 12GB RAM 256GB SSD 15,6 Zoll Touchscreen Laptop",,
34,B086MBQKH2,"Acer Chromebook Spin 311 Convertible Laptop, Intel Celeron N4020, 11,6 Zoll HD Touch, 4GB LPDDR4, 32GB eMMC, Gigabit Wi-Fi 5, Bluetooth 5.0, Google Chrome, CP311-2H-C679","mCover iPearl Hard Case for 11.6"" Acer Chromebook Spin 11 R751T CP311 CP511 Series (NOT Compatible…",https://www.amazon.com/-/de/dp/B07CQBPNJB/ref=pd_bxgy_2/137-9621257-4666316?_encoding=UTF8&pd_rd_i=B07CQBPNJB&pd_rd_r=29e8edb5-30c4-4a24-b5be-8e9a53184515&pd_rd_w=5Wi0B&pd_rd_wg=H0O79&pf_rd_p=f325d01c-4658-4593-be83-3e12ca663f0e&pf_rd_r=0CH1QE5P8V688Z777FZB&psc=1&refRID=0CH1QE5P8V688Z777FZB
35,B08529CQPK,"HP Chromebook 35,6 cm (14 Zoll) FHD Laptop, Intel Celeron N4000, 4 GB RAM, 32 GB eMMC, Chrom (14a-na0050nr, Mineral Silver)",,
36,B08CM6Q55C,"HP 14 Laptop, AMD 3020e, 4 GB RAM, 64 GB eMMC Speicher, 14 Zoll HD Touchscreen, Windows 10 Home im S-Modus, lange Akkulaufzeit, Microsoft 365 (14-fq0050nr, 2020)",,
37,B086KKKT15,"Acer Swift 3 Thin & Light Laptop, 14 Zoll Full HD IPS, AMD Ryzen 7 4700U Octa-Core mit Radeon Grafik, 8 GB LPDDR4, 512 GB NVMe SSD, Wi-Fi 6, Backlit KB, Fingerabdruckleser, Alexa integriert, SF314-42-R9YN","VicTsing MM057 Optische Maus, 2,4 G, kabellos, tragbar, mit USB-Empfänger",https://www.amazon.com/-/de/dp/B013WC0P2A/ref=pd_bxgy_2/145-7955282-8653911?_encoding=UTF8&pd_rd_i=B013WC0P2A&pd_rd_r=ca88408b-0b11-4385-a48e-2dea67a1d797&pd_rd_w=l3pVg&pd_rd_wg=KDQqn&pf_rd_p=f325d01c-4658-4593-be83-3e12ca663f0e&pf_rd_r=8YQ0DNPV75C44N843VJQ&psc=1&refRID=8YQ0DNPV75C44N843VJQ
38,B07GLV1VC7,"Lenovo Chromebook S330 Laptop, 14 Zoll FHD (1920 x 1080) Display, MediaTek MT8173C Prozessor, 4GB LPDDR3, 64GB eMMC, Chrome OS, 81JW000US, Business Schwarz",,
39,B08CQCSM7F,"HP 15,6 Zoll Laptop (Intel Pentium Quad-Core N5000, 4GB RAM, 128GB SSD, HDMI, WiFi, Bluetooth, HD Webcam, Windows 10 S) (erneuert)","Memzuoix 2.4G Kabellose Maus, Tragbare Mobile Optische Schnurlose Maus mit USB-Empfänger, 1000 DPI…",/-/de/dp/B07WCW1PB3/ref=pd_bxgy_2/143-0671196-3539550?_encoding=UTF8&pd_rd_i=B07WCW1PB3&pd_rd_r=cc8bc2f9-7b8e-434f-8193-07cffc029ab9&pd_rd_w=yPINo&pd_rd_wg=OLkwg&pf_rd_p=f325d01c-4658-4593-be83-3e12ca663f0e&pf_rd_r=NMVMR44SFQF914CYMQA8&psc=1&refRID=NMVMR44SFQF914CYMQA8
40,B08P6MRZBG,"HP - Pavilion 39,6 cm (15,6 Zoll) Gaming Laptop - AMD Ryzen 5 - 8 GB Speicher - NVIDIA GeForce GTX 1650 - 256 GB SSD - Shadow Black","VicTsing Mauspad mit vernähtem Rand, Premiumtexturiertes Mauspad, rutschfeste Gummiunterseite, für…",https://www.amazon.com/-/de/dp/B075WW7V6W/ref=pd_bxgy_2/134-7838565-5598956?_encoding=UTF8&pd_rd_i=B075WW7V6W&pd_rd_r=377744ce-7a23-4a61-af35-9111e969cbd6&pd_rd_w=wC7B6&pd_rd_wg=3eX5W&pf_rd_p=f325d01c-4658-4593-be83-3e12ca663f0e&pf_rd_r=AW0JF3A101TQZ9DXXNVM&psc=1&refRID=AW0JF3A101TQZ9DXXNVM
41,B087N5LKNL,"HP 35,6 cm (14 Zoll) HD WLED Backlit High Performance Business Laptop AMD Athlon Silver 3050U bis zu 3,2 GHz, 4 GB DDR4, 128 GB SSD, Wireless-AC, HDMI, Bluetooth, Webcam, SD-Kartenleser, Windows 10 S",,
42,B07GCRHS5V,"Dell Latitude E7470 35,6 cm (14 Zoll) Laptop, Core i5-6300U 2,4 GHz, 8 GB RAM, 256 GB SSD, Windows 10 Pro 64 Bit (erneuert)","Dell Latitude E7450 35,6 cm (14 Zoll) HD High Performance Ultra Book Business Notebook (Intel Dual…",https://www.amazon.com/-/de/dp/B076DKFYF9/ref=pd_bxgy_2/143-6426446-8033932?_encoding=UTF8&pd_rd_i=B076DKFYF9&pd_rd_r=4927fe9a-23ed-4e90-b956-80eb1e91736b&pd_rd_w=CY33v&pd_rd_wg=7H5jk&pf_rd_p=f325d01c-4658-4593-be83-3e12ca663f0e&pf_rd_r=F8HZQG3Z455CKPBPTQ9M&psc=1&refRID=F8HZQG3Z455CKPBPTQ9M
43,B07P54RSPY,"Nulaxy Laptop-Ständer, ergonomischer Aluminium-Laptop-Ständer, abnehmbarer Laptop-Riser Notebook-Halter, kompatibel mit MacBook Air Pro, Dell XPS, Lenovo mehr 10-15,6 Zoll Laptops – Space Grey",,
44,B08HRVCN8K,"Jumper Windows 10 Laptop, Traditional Laptop Computers 13.3'' Mini Laptop Intel N3350 4GB RAM 64GB ROM Laptops Supports up to 256GB TF Card Expansion Office 365 Personal for 1 Year",,
45,B085XRL3P1,"CHUWI Herobook Pro 14.1 inch Windows 10 Intel N4000 Dual Core 8GB RAM 256GB ROM Notebook,Thin and Lightweight Laptop,BT4.0 (Herobook Pro (Herobook Pro(2020))","VicTsing MM057 2.4G Wireless Portable Mobile Mouse Optical Mice with USB Receiver, 5 Adjustable DPI…",https://www.amazon.com/VicTsing-Wireless-Portable-Receiver-Adjustable/dp/B013WC0P2A/ref=pd_bxgy_2/142-0285979-7055438?_encoding=UTF8&pd_rd_i=B013WC0P2A&pd_rd_r=1cdad6f1-6480-4d51-b40b-fe5f07d76fd0&pd_rd_w=FJKTQ&pd_rd_wg=8lEZy&pf_rd_p=f325d01c-4658-4593-be83-3e12ca663f0e&pf_rd_r=N2NE5GD1WE9053BNXZVJ&psc=1&refRID=N2NE5GD1WE9053BNXZVJ
46,B07D74DT3B,"Soundance Laptop-Ständer, Aluminium-Computer-Erhöhung, ergonomischer Laptop-Aufzug für den Schreibtisch, Metall-Halterung, kompatibel mit 10 bis 15,6 Zoll Notebook-Computer, Silber",,
47,B07GM2J11Q,"Lenovo Chromebook C330 2-in-1 Convertible-Laptop, 29,5 cm (11,6 Zoll) HD (1366 x 768) IPS-Display, MediaTek MT8173C Prozessor, 4GB LPDDR3, 64 GB eMMC, Chrome OS, 81HY0000US, Weiß (Blizzard White)","Bunte Lenovo Chromebook Tastatur-Abdeckung für 2020 2019 2018 Lenovo Chromebook C330 11,6 Zoll…",https://www.amazon.com/-/de/dp/B079HYPJFF/ref=pd_bxgy_2/134-9674628-4610722?_encoding=UTF8&pd_rd_i=B079HYPJFF&pd_rd_r=ad10fd4b-eccb-446b-8fbd-e0a31f4049f3&pd_rd_w=idb12&pd_rd_wg=OqWiB&pf_rd_p=f325d01c-4658-4593-be83-3e12ca663f0e&pf_rd_r=85BYS3F1QDVPJZ5GZPF8&psc=1&refRID=85BYS3F1QDVPJZ5GZPF8
48,B07Z11X58J,"Acer Aspire 5 Slim Laptop, 15,6 Zoll Full HD IPS Display, AMD Ryzen 7 3700U, RX Vega 10 Grafik, 8GB DDR4, 512GB SSD, Tastatur mit Hintergrundbeleuchtung, Windows 10 Home, A515-43-R6DE",,
49,B075WW7V6W,"VicTsing Mauspad mit vernähtem Rand, Premiumtexturiertes Mauspad, rutschfeste Gummiunterseite, für Laptop, Computer und PC, 25,7 x 21,1 cm x 2 mm, Schwarz","VicTsing MM057 Optische Maus, 2,4 G, kabellos, tragbar, mit USB-Empfänger",https://www.amazon.com/-/de/dp/B013WC0P2A/ref=pd_bxgy_2/135-8774633-4935249?_encoding=UTF8&pd_rd_i=B013WC0P2A&pd_rd_r=4d4a5d3e-718c-4977-a1a8-f5718bf719d5&pd_rd_w=q1xVG&pd_rd_wg=dtOUJ&pf_rd_p=f325d01c-4658-4593-be83-3e12ca663f0e&pf_rd_r=HZ5BQWMJC2MC3S001R34&psc=1&refRID=HZ5BQWMJC2MC3S001R34
50,B0829VH8Y7,"HP 15,6 Zoll HD Touchscreen Premium Business Laptop | 10. Generation Intel Dual-Core i3-1005G1 bis zu 3,4 GHz | 8 GB RAM | 256 GB SSD | WiFi | HDMI | Bluetooth | Webcam | Windows 10","VicTsing MM057 Optische Maus, 2,4 G, kabellos, tragbar, mit USB-Empfänger",https://www.amazon.com/-/de/dp/B013WC0P2A/ref=pd_bxgy_2/146-3473349-2063208?_encoding=UTF8&pd_rd_i=B013WC0P2A&pd_rd_r=3cc413ce-ffe6-4da5-977b-8e965735e053&pd_rd_w=xaBAT&pd_rd_wg=cmImF&pf_rd_p=f325d01c-4658-4593-be83-3e12ca663f0e&pf_rd_r=JJXP62PRWRW022AXAYDS&psc=1&refRID=JJXP62PRWRW022AXAYDS
