,ASIN,title,price,rating,review_count
111,B08J6FC3F3,Corsair K60 RGB Pro Low Profile Mechanical Gaming Keyboard - Cherry MX Low Profile Speed Mechanical Keyswitches – Slim and Streamlined Durable Aluminum Frame - Customizable Per-Key RGB Backlighting,102.99,4.6,167
112,B08HSY2P1Z,"Wireless Keyboard and Mouse Backlit- with Illuminated Keyboard, seenda Rechargeable Full-Sized Keyboard and Mouse Combo for Windows Computer, Laptop, Desktop (Space Grey)",49.99,4.5,104
113,B086PDNSPP,Razer Ornata V2 Gaming Keyboard: Hybrid Mechanical Key Switches - Customizable Chroma RGB Lighting - Individually Backlit Keys - Detachable Plush Wrist Rest - Programmable Macros,,4.7,7625
114,B08CMW4MSB,"Bluetooth Keyboard and Mouse Combo,Wireless Keyboard and Mouse for iPad pro/iPad Air/iPad/iPad Mini, iPhone (iPadOS 13 / iOS 13 and Above), (Rose Gold)",27.89,4.4,819
115,B07VKL2V2M,"Wireless Keyboard and Mouse, Jelly Comb 2.4G Slim Compact Quiet Small Keyboard and Mouse Combo for Windows, Laptop, PC, Notebook-Black and Gray",29.99,4.5,4817
116,B08JLTYZ93,"UBOTIE Colorful Computer Wireless Keyboard Mouse Combos, Typewriter Flexible Keys Office Full-Sized Keyboard, 2.4GHz Dropout-Free Connection and Optical Mouse (Purple-Colorful)",59.99,4.6,1697
117,B088BRMXKW,"Havit One Handed Gaming Keyboard and Mouse Combo, 36 Keys Wired USB Mechanical Keypad Blue Switches LED Backlight with Wrist Rest, Programmable Mouse for PC Computer Laptop Game",24.99,4.3,234
118,B07YWQGFFC,"Pictek Gaming Keyboard and Mouse Combo, Wired LED RGB Backlit with Multimedia Keys Wrist Rest, 25 Keys Anti-Ghosting, 8 Efficient Multimedia Keys, Ergonomic Gaming Mouse with 4-Color Backlight for PC",29.99,4.7,825
119,B08L4CLVG1,"Wireless Keyboard and Mouse, Jelly Comb 2.4Hz Ergonomic Full-Sized Keyboard with Palm Rest and Wireless Mouse for PC, Laptop, Windows XP/7/8/10-Black",27.99,4.5,87
120,B07YF98LDJ,"Wireless Keyboard Mouse Combo, Cimetech Compact Full Size Wireless Keyboard and Mouse Set 2.4G Ultra-Thin Sleek Design for Windows, Computer, Desktop, PC, Notebook, Laptop - Silver",34.99,4.4,10062
121,B087HFVLRK,X9 Performance Wireless Ergonomic Keyboard with Wrist Rest - Comfort meets Productivity - USB Wireless Keyboard with 104 Keys and 2 Tone Shiny Matte Finish - 2.4G RF PC Keyboard for Laptop or Computer,26.99,4.3,262
122,B081PKG7BS,"Bluetooth Keyboard, Jelly Comb Multi-Device Universal Bluetooth Rechargeable Keyboard with Integrated Stand for iPad Tablet Smartphone PC MacBook Android iOS Windows Devices-B046 (Pink)",41.99,4.6,4596
123,B07FFCN3DJ,Razer BlackWidow Elite Mechanical Gaming Keyboard: Green Mechanical Switches - Tactile & Clicky - Chroma RGB Lighting - Magnetic Wrist Rest - Dedicated Media Keys & Dial - USB Passthrough,110.0,4.8,3943
124,B0851W8JWX,"Multi-Device Bluetooth Keyboard, Jelly Comb Wireless Slim Rechargeable Keyboard with Round Keycaps for Laptop PC Tablet Smartphone Windows/MAC OS/Android/iOS System-B45B-2- Black and Gray",19.99,4.6,1166
125,B08GKXKZQY,"Gaming Keyboard, WisFox USB Wired Keyboard Durable All-Metal Panel Computer Keyboard, Colorful Rainbow LED Backlit Wired Computer Gaming Keyboard for PC/Mac Game, Office Typing",21.99,4.7,68
126,B073JG5266,Das Keyboard X50Q Smart RGB Mechanical Keyboard for Work & Gaming - High Performance Soft Tactile Feedback - Gamma Zulu Switches - Pre Built Q Applets & Fully Programmable RGB - Full NKRO,129.0,4.3,1937
127,B089T6W5QK,"One Hand RGB Gaming Keyboard and Mouse Combo,USB Wired Gaming Keyboard with Wrist Rest and Backlit Gaming Mouse for Gaming,Ergonomic Mechanical Feeling Game Keyboard and Mouse",18.98,4.4,136
128,B08FTC3ZPP,"60% Mechanical Gaming Keyboard Blue Switch Mini 68 Keys Wired Type C 18 Backlit Effects,Lightweight RGB 6400DPI Honeycomb Optical Mouse,Gaming Mouse pad for Gamers and Typists (Black)",62.99,4.5,964
129,B0881MF5MQ,"Perixx PERIDUO-717 Wireless Standard Keyboard and Mouse Combo-Set with Big Print Letter, Black, US English Layout",17.99,4.2,365
130,B07RQVB3HQ,"Manhattan Black Wired Keyboard (5 ft. USB-A Cable) with 104-keys, Foldable Stands, and LED Indicator Lights - Compatible for Windows",11.57,4.3,1224
131,B0871PQ5YY,Macally 2.4G USB Wireless Keyboard for Laptop or Computer - Full Size Keyboard with Numeric Keypad & 13 Shortcut Keys - for Windows Devices with USB Port - Simple & Easy to Use PC Keyboard Wireless,19.99,4.6,1179
